Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LINE	R1	DMRT1A	DMRT1A$3R_RaGOO$690996$695872	0	set()	0.0
LINE	I-Jockey	DOC3_DM	DOC3_DM$3R_RaGOO$695974$696686	0	set()	0.0
LINE	R1-LOA	Baggins1	Baggins1$3R_RaGOO$696656$696900	0	set()	0.0
LTR	Gypsy	HMSBEAGLE_I	HMSBEAGLE_I$3R_RaGOO$697115$698921	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3R_RaGOO$697553$698628	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$701497$704907	0	set()	0.0
LTR	Gypsy	Gypsy7_I	Gypsy7_I$3R_RaGOO$701736$701990	0	set()	0.0
LTR	Gypsy	MICROPIA_I	MICROPIA_I$3R_RaGOO$701961$704573	0	set()	0.0
LTR	Gypsy	ZAM_I	ZAM_I$3R_RaGOO$704995$705598	0	set()	0.0
LTR	Gypsy	DM297_I	DM297_I$3R_RaGOO$706880$709567	0	set()	0.0
DNA	TcMar-Tc1	Mariner2_DM	Mariner2_DM$3R_RaGOO$706926$707380	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$708103$714701	0	set()	0.0
LTR	Gypsy	MDG1_I	MDG1_I$3R_RaGOO$709670$712864	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$709768$712766	0	set()	0.0
DNA	P	PROTOP_A	PROTOP_A$3R_RaGOO$711936$712691	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$714288$714610	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$716899$717339	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$718170$718352	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$718374$719017	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$721122$721631	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$722464$722646	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$722668$723309	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$722947$723098	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$725417$725922	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$726755$726937	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$726959$727602	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$727239$727390	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$729711$730219	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$731048$731230	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$731252$731892	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$731531$731682	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$734001$734509	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$735339$735521	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$735543$736184	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$735823$735974	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$738291$738799	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$739630$739812	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$739834$740474	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$740113$740264	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$742579$743086	0	set()	0.0
LTR	Gypsy	QUASIMODO_I	QUASIMODO_I$3R_RaGOO$743930$744112	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$744134$744775	0	set()	0.0
LINE	CR1	DMCR1A	DMCR1A$3R_RaGOO$744413$744564	0	set()	0.0
DNA	P	PROTOP	PROTOP$3R_RaGOO$746887$747399	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$3R_RaGOO$747462$750181	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$750180$750748	0	set()	0.0
LINE	I-Jockey	G5A_DM	G5A_DM$3R_RaGOO$750796$752069	0	set()	0.0
LINE	I-Jockey	G5_DM	G5_DM$3R_RaGOO$752067$754843	0	set()	0.0
DNA	RC	DNAREP1_DM	DNAREP1_DM$3R_RaGOO$754961$755555	0	set()	0.0
LTR	Gypsy	IDEFIX_LTR	IDEFIX_LTR$3R_RaGOO$755757$756221	0	set()	0.0
LTR	Gypsy	Bica_LTR	Bica_LTR$3R_RaGOO$756222$760925	1	{<pysam.libcalignedsegment.AlignedSegment object at 0x7f8734d987c0>}	0.30618753986816927
LTR	Gypsy	Gypsy10_LTR	Gypsy10_LTR$3R_RaGOO$760951$766941	0	set()	0.0
