TE_ID	Gene_ID	Read_ID	Nb_of_aligned_bp_on_TE	Chrom	Start	End
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	c04cdbc9-2c60-4b45-ad25-875fa6f4c8ea	1626	X_RaGOO	4692575	4694332
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	6ace0fac-8d2d-4df5-a115-193b192812c2	303	X_RaGOO	11252145	11258309
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	531e431d-2393-408b-8db7-47bd9125d29c	189	2R_RaGOO	4739986	4742928
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5249fb17-996d-40e6-87f6-53ad48fd08c1	555	3R_RaGOO	14013716	14022554
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	34b2a63a-826c-4a3b-ae5a-8f411af4c4fb	269	2R_RaGOO	4129867	4139511
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	6490f34a-cbfe-41b2-8e92-12b451a3a8db	976	2R_RaGOO	14211166	14221845
HMSBEAGLE_I$2R_RaGOO$6690707$6691317	FBgn0050497	3f5124f3-f84f-49da-b635-6b59db667b7a	73	2R_RaGOO	6691237	6694068
HMSBEAGLE_I$2R_RaGOO$6690707$6691317	FBgn0266526	3f5124f3-f84f-49da-b635-6b59db667b7a	73	2R_RaGOO	6691237	6694068
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	08f61697-36a8-412a-bf2a-d1afcbc2cd19	909	2R_RaGOO	14211229	14221839
TART-A$3L_RaGOO$16376942$16377642	FBgn0036640	605828a8-7820-4151-81ff-a64f4eed66a3	590	3L_RaGOO	16376804	16379882
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	62761778-2089-401d-9648-9b320fde8b6b	968	2R_RaGOO	14211135	14221845
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	cf54c34f-372f-4973-a3b6-94b0060501dc	440	3R_RaGOO	14014617	14022657
DMCR1A$2R_RaGOO$4646976$4654778	FBgn0050438	e5a7dc82-b120-49ed-9aaf-8f2a5b84bc21	135	2R_RaGOO	4621739	4673291
DNAREP1_DM$2L_RaGOO$21134034$21134290	FBgn0032955	a397c1b7-90e6-4958-bf83-5f10557fc8a6	253	2L_RaGOO	21133870	21136026
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	944168c4-dcf6-4538-907d-326fc05983b9	985	2R_RaGOO	14211130	14221845
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	5541d93f-9a3a-45e4-ab07-432f34f31d08	128	3L_RaGOO	19449752	19452539
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	820b138c-2a26-4f9c-adcc-8a945168cf03	118	3L_RaGOO	9326841	9329004
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	c81ec7b2-bd9e-4435-b574-4d5fe308c183	24	3L_RaGOO	9326935	9329011
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	5f18e157-43a6-4f6c-81e5-5eab81309184	93	2R_RaGOO	2138003	2186301
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	ebbc9656-e1a1-45c6-9543-9f841528997b	589	3R_RaGOO	14014483	14022412
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	22fdacbc-684d-4f24-a93f-964934de48d5	158	X_RaGOO	12609240	12610744
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	69835ee7-fd52-4e15-b2ec-9320c4c7b6c8	183	3R_RaGOO	3334000	3344405
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	ca95eba7-8f33-4c7e-9739-64e2fed1b4f6	297	X_RaGOO	11252147	11258302
ROO_I$2R_RaGOO$13238874$13250807	FBgn0267824	04e9e50b-c617-4b94-bb63-ee3beb705ecc	1264	2R_RaGOO	13238778	13240289
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	c80a9871-244f-4436-b678-7cab6d836bf8	899	2R_RaGOO	14211147	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	76a2b2fd-c083-41c8-a813-ad813dc9b194	929	2R_RaGOO	14211147	14221837
HMSBEAGLE_I$3L_RaGOO$23505241$23510771	FBgn0040056	f68d8343-5d23-44d1-bc81-27ee8fb3ab95	61	3L_RaGOO	23510705	23521669
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	e91723e5-7c64-482c-800a-060a5a932f3c	315	3L_RaGOO	2977368	2981145
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	b421967e-8409-441b-90f6-dd5e81f0373e	303	X_RaGOO	11252146	11258311
PROTOP_B$2R_RaGOO$6428707$6429467	FBgn0033185	5fdb2613-d58d-4151-9d5c-d9958463783c	199	2R_RaGOO	6429261	6431882
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	7bb73d1a-2417-4d92-b034-67084e68dfc2	561	3R_RaGOO	14014483	14022572
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	d17a0ffb-c7aa-41bd-8a2b-272a38b88a29	95	2R_RaGOO	2137992	2186307
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	7117dab8-2595-4521-a7a7-7b46c5e10bc7	942	2R_RaGOO	14211135	14221830
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	957f93dc-e690-4364-8008-9c5691dca4ab	967	2R_RaGOO	14211144	14221845
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	a60d81ef-ab59-4ba0-b16e-ef0a12de00b4	189	2R_RaGOO	4739990	4742928
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	a9011bde-1ff9-4734-9c3a-d299fe66d49b	972	2R_RaGOO	14211239	14221845
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	8cd76e6b-e460-4686-9c5f-6a19aebc0f35	90	2R_RaGOO	2137999	2186270
STALKER4_LTR$2R_RaGOO$3528328$3528676	FBgn0267585	ec0e1585-a60f-4875-82fb-9f24796de94e	23	2R_RaGOO	3527015	3528351
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	0915a58e-fdcb-45ba-abdb-3c1493a3d41c	186	2R_RaGOO	4739993	4742928
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	00c46bc7-5b9e-4e6f-8841-abb054bdeb1b	970	2R_RaGOO	14211138	14221845
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	683d0d35-ec9b-413e-9de9-adc2dacdbe88	324	3L_RaGOO	26059659	26126322
Gypsy10_LTR$3L_RaGOO$26125899$26126138	FBgn0024804	683d0d35-ec9b-413e-9de9-adc2dacdbe88	183	3L_RaGOO	26059659	26126322
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	a3b393a0-c336-42e5-bb10-9c1af4e57281	965	2R_RaGOO	14211166	14221845
ROO_I$3L_RaGOO$19597644$19598396	FBgn0014037	0a8df5db-d42d-4979-b699-fc2d2a0c8d8e	147	3L_RaGOO	19596838	19597794
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	dc219463-43cf-42e6-8d22-634c9f2a7919	157	X_RaGOO	12609234	12610744
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	0494cb45-60af-4a7f-aedb-c5ebed5c52ec	1656	3R_RaGOO	14006504	14013059
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	9983024d-cf4c-4bb2-8415-ec65d3baf423	499	3R_RaGOO	14014550	14022506
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	fa933ce0-8c87-47bd-bea3-d19a433c4f3b	949	2R_RaGOO	14211140	14221845
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	408d51a8-3813-4cad-a50f-ab58f7b1ad39	190	2R_RaGOO	4740000	4742899
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	9ecca65d-f372-497c-9a8b-2b811f0cf2f8	735	2L_RaGOO	22246395	22247226
DNAREP1_DM$3L_RaGOO$19449390$19449880	FBgn0036900	5b010cd8-7774-4ff7-86ae-3172ed09a134	143	3L_RaGOO	19449734	19452547
HMSBEAGLE_I$3L_RaGOO$23505241$23510771	FBgn0040056	bcfa53ff-4727-4da4-b807-eeac32133b14	61	3L_RaGOO	23510705	23521682
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	25113d56-1b80-43f2-9d4a-1ad8f29a4d74	193	2R_RaGOO	4739989	4742912
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	534e3a25-337c-4cb6-aed3-374a3c0d61cf	116	3L_RaGOO	9326839	9328990
ROO_I$X_RaGOO$8989745$8989983	FBgn0030121	2515afd6-cb5b-4454-b203-98b651d0aac0	236	X_RaGOO	8989608	8991865
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	7d3f3ab0-c983-41f1-b23c-4c6fd624ab56	189	2R_RaGOO	4739986	4742615
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	438799d1-c90a-4243-bd4a-828829deac7d	292	3L_RaGOO	26059642	26217780
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	438799d1-c90a-4243-bd4a-828829deac7d	133	3L_RaGOO	26059642	26217780
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	c92c2590-0d5d-43be-9ac0-934dad20844c	979	2R_RaGOO	14195321	14221845
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	46f40fd7-9fd9-47ff-8c86-13ef7d95c4d0	78	2R_RaGOO	2138033	2174756
PROTOP_B$2R_RaGOO$3643379$3643536	FBgn0039994	88591f03-0c60-49ef-ab11-dbd945d938dc	55	2R_RaGOO	3643253	3656546
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	e7fd2584-809e-49e9-9345-70facc96a556	298	X_RaGOO	11252145	11258314
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	bf4d3518-3c30-4cb2-9e25-281b39c179a2	893	2R_RaGOO	14211151	14221846
LINEJ1_DM$2R_RaGOO$12357739$12358093	FBgn0027581	7dec8329-a79a-4c6b-835f-90e1167e1c8b	349	2R_RaGOO	12357422	12358089
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	d3e7009c-c04b-462b-812f-4a9a2948bc41	979	2R_RaGOO	14211138	14221843
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	70a7d1a1-ff66-458c-837b-f0d03b655707	190	2R_RaGOO	4740659	4741333
G5A_DM$X_RaGOO$19190497$19191112	FBgn0031054	5c7b9eea-572f-4c44-a484-a7376f10e0c4	590	X_RaGOO	19188865	19191141
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	f189361b-4c1a-4272-baf5-b74251173a78	920	2R_RaGOO	14213000	14221839
DIVER2_I$2R_RaGOO$4218738$4223733	FBgn0053554	d5f7795d-aca8-4fdb-9deb-0ba7d7906bc1	183	2R_RaGOO	4217307	4226597
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	5b88557a-d990-42e0-bd8d-f88d5d622b52	874	2R_RaGOO	14212444	14221757
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	86f8e700-ef39-4763-9867-8ff364138842	138	2L_RaGOO	4989174	4991325
PROTOP_B$2R_RaGOO$6428707$6429467	FBgn0033185	b3438eaf-e0ba-4ae5-840f-6a0f977193ed	183	2R_RaGOO	6429259	6431882
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	02a03279-90ad-4223-b7cb-0afd0470c88f	513	3R_RaGOO	14014551	14022523
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	3f4d1ee7-de3e-48c6-9b24-51dd109df636	157	3R_RaGOO	3334019	3344378
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	8e1cea3d-71c1-4d9a-a7c4-e9861ed44e9d	322	3L_RaGOO	2977281	2982500
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	e1157e51-51cc-46b8-97fb-acd24ac50545	515	3R_RaGOO	14014551	14022530
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	d09d3ad5-3c18-4105-abaf-167c8056a151	983	2R_RaGOO	14211130	14221845
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	e44b7248-6d26-44a6-b51f-914f0dcb1d67	291	X_RaGOO	11252145	11258310
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	9866fb03-8e22-4cca-bc88-2f9644aadb57	1766	X_RaGOO	4692576	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	c5993bbd-7cbf-40a5-9da6-d25448c48af7	917	2R_RaGOO	14211236	14221845
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	7a47bd5b-c454-466c-ad59-ba11ca46e130	725	2L_RaGOO	22246384	22247197
Gypsy1-I_DM$3L_RaGOO$24127725$24132950	FBgn0261639	7dc3d37a-4289-4305-8ae2-14a4858c8ce7	761	3L_RaGOO	24129503	24130289
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	9927bb04-ecbb-4514-81b2-fb513e5ccd24	1774	X_RaGOO	4692575	4694495
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	4095e106-8f40-417d-9d92-26bb8570f509	222	2L_RaGOO	11931706	11933133
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	ffe0f8b1-8940-4d7a-b3a1-f80ebfbfb083	891	2R_RaGOO	14211137	14221845
DIVER2_I$2L_RaGOO$22121484$22124705	FBgn0058006	7be23b27-2b0a-41d8-b53f-d05bc530cc9c	160	2L_RaGOO	22069316	22136663
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	c7ef36c1-fd3a-47c1-9ff2-46ac670251b1	930	2R_RaGOO	14211214	14221845
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	4ca2e0cd-a552-4c86-8250-30df3a7a4525	427	3R_RaGOO	14014616	14022653
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	cd1b8174-2e37-4165-bd1c-1a7ef20b1353	94	2R_RaGOO	2137992	2186233
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	d021684e-b6fa-4f15-b68c-a319852bcd01	175	2R_RaGOO	4740350	4742916
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	f1748f0c-7077-43ab-b354-6cc544ada350	965	2R_RaGOO	14211138	14221845
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	62ce7afc-ee09-4b6a-a48e-754852d34bd6	1716	X_RaGOO	4692633	4694492
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	6863807d-a838-4dde-89f8-76a4e2ee3c2d	964	2R_RaGOO	14211141	14221845
DNAREP1_DM$2L_RaGOO$21636818$21637395	FBgn0262886	81278592-af81-4220-aa53-581952b184ee	36	2L_RaGOO	21636057	21636857
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	eccc7358-31f2-4031-8196-373a56dd752b	856	2R_RaGOO	14211166	14225133
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034022	eccc7358-31f2-4031-8196-373a56dd752b	856	2R_RaGOO	14211166	14225133
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	580bad4f-4de8-4f30-86ad-3a9ce947ae42	187	2R_RaGOO	4739990	4742928
PROTOP_A$X_RaGOO$12424177$12424822	FBgn0030421	65508373-c788-4665-9687-4793f07624f9	115	X_RaGOO	12423190	12424296
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	8fbfee5c-a3ab-4f56-8939-f38eab5b657e	1801	X_RaGOO	4692585	4694477
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	874b9cc7-370d-4e4f-b4bb-2c946c7983fd	299	X_RaGOO	11252145	11258313
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	c76e08ee-23c5-4bb2-a16d-063ee1ed205d	327	2R_RaGOO	14211153	14215316
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	604704ef-e778-4523-ba80-c272d6e6d1dd	961	2R_RaGOO	14205793	14221844
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	8ed49eda-9777-4a1b-8208-1b45c0ce552d	1807	X_RaGOO	4692575	4694495
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	c9178037-a274-4e76-b853-16e43a2efb63	658	2L_RaGOO	22246455	22247226
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	51bf750d-19c2-4300-a31c-d07adf6c1ec7	755	2R_RaGOO	14211138	14254650
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9da5c0be-2a94-4832-a23a-27d388b8451e	988	2R_RaGOO	14211135	14221845
DNAREP1_DM$3R_RaGOO$3686735$3687895	FBgn0037213	1028d0a5-6298-4170-ab3f-63be2282ccbc	550	3R_RaGOO	3687296	3687920
DMRT1C$2R_RaGOO$2166484$2176140	FBgn0058263	49575414-43e6-4137-a72f-1c33d4e8185e	87	2R_RaGOO	2138001	2186268
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	867a664f-b79d-43f0-a2ff-03c0bb925558	855	3R_RaGOO	14014197	14022505
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	5e89d37f-3f2b-4b23-9c86-2b2635188ba9	148	X_RaGOO	12609318	12610744
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	545cffad-c4e8-4131-a2a7-1776925904dc	1350	X_RaGOO	4692575	4694043
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	74cc9a74-1404-4743-9895-4fce3cf72aad	1798	X_RaGOO	4692578	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	6013b454-0b49-4373-9e02-4d1d9dd1f0b2	933	2R_RaGOO	14211138	14221839
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	d6edcf44-071e-4a92-ae21-95178c4af581	179	3R_RaGOO	3334075	3344401
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	5f933d32-7e37-4156-97b8-a48b3bd0ede6	977	2R_RaGOO	14211138	14221845
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	80c8bc54-28d6-4a05-8826-1f7a574ba48a	1617	X_RaGOO	4692596	4694495
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	8554f720-75ee-4707-bc5a-863ef9b1f55a	47	2R_RaGOO	4129802	4139270
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	5e0e71d2-1fd0-4501-8108-0c138997ba6e	768	2R_RaGOO	14211147	14221629
ROO_I$2R_RaGOO$13238874$13250807	FBgn0267824	c3b23b8b-28e0-484c-8b2e-3f1cbc56d135	1089	2R_RaGOO	13224215	13240289
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	7abc893d-3369-47a4-bddc-eaf149d51597	144	X_RaGOO	12609307	12610744
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	3d967496-08a3-45ac-aaa4-08841ed90ce8	154	X_RaGOO	12609726	12610744
DNAREP1_DM$2R_RaGOO$4139223$4139651	FBgn0033010	79d550d8-91e4-4ade-881a-7c2cc104a5a9	92	2R_RaGOO	4129864	4139317
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	a6d87079-8104-42fa-a1c1-d70ff8485f28	184	2R_RaGOO	4739952	4742908
HMSBEAGLE_I$3L_RaGOO$23505241$23510771	FBgn0040056	77a156a3-a9f4-43a8-ae77-119577d743b5	63	3L_RaGOO	23510705	23520558
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	cb35df5c-094f-4eeb-858b-aca018ef0391	1739	X_RaGOO	4692581	4694495
ROO_I$2R_RaGOO$10095311$10095825	FBgn0033616	09c5437d-ad9e-48b2-8e4b-2a1d36640694	352	2R_RaGOO	10094415	10095833
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	ba6c90bb-ac0f-4765-a1e0-525dd03e7f31	976	2R_RaGOO	14211138	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	72861eee-5406-459f-adc1-301745ab381a	965	2R_RaGOO	14211135	14221845
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	0d67bb9d-cec8-470d-92dc-24f9327028c0	309	3L_RaGOO	26059660	26217760
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	0d67bb9d-cec8-470d-92dc-24f9327028c0	115	3L_RaGOO	26059660	26217760
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	2fcf8ba9-279e-4030-9ce6-2509b3bdf5b1	147	3L_RaGOO	9326808	9328995
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	235fd5de-d8c8-497d-8897-3663385e80a0	966	2R_RaGOO	14211138	14221843
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	5252f2b5-57bf-48dd-8f4d-455751eccd92	512	3R_RaGOO	14014548	14022557
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	d90b4e1e-53a9-49d1-bde2-34c008091a57	188	2R_RaGOO	4739998	4742928
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	f648a79f-3254-4f08-a061-ad15e1561ed9	188	2R_RaGOO	4739989	4742926
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	0e75a6a8-438d-4103-8bc1-5c5164f20af6	976	2R_RaGOO	14212920	14221842
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	309a17e0-5325-4130-9073-65017472b05f	159	X_RaGOO	12609238	12610740
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	8f827b2b-1b37-4a00-b021-6f6b1ed3d5e5	287	X_RaGOO	4694203	4694499
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	9eb2745d-ac9c-4828-81f9-1856b4a1c4eb	193	2R_RaGOO	4739990	4742940
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	50b9b899-2708-4abb-ac5d-4a6e90e970d2	868	2R_RaGOO	14211142	14221845
DNAREP1_DM$2R_RaGOO$4697091$4697419	FBgn0267861	3c6dbc39-2821-4a2b-a824-ada9e52547b2	25	2R_RaGOO	4697394	4698716
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	47adbe3f-bf40-42e4-84f4-593aa292f08c	1819	X_RaGOO	4692575	4694497
DNAREP1_DM$2R_RaGOO$4111854$4112588	FBgn0262901	dd7c2851-450c-443a-804a-2e0374e42ba6	227	2R_RaGOO	4112355	4114415
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	9a4cf6fc-cff9-457f-8846-b8e53e0594c0	957	2R_RaGOO	14211138	14221843
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	60e9c765-e314-4c24-b415-c21046337d13	665	2L_RaGOO	22246451	22247190
DNAREP1_DM$2R_RaGOO$4697091$4697419	FBgn0267861	4cc189a1-9f57-455d-8af8-439860891a31	18	2R_RaGOO	4697401	4697617
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	4c81f61c-bb32-4d2e-b676-ad9297e02d63	1777	X_RaGOO	4692638	4694537
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	6c99a4b3-9ed4-407d-97b6-d068adde5dfa	185	2R_RaGOO	4739950	4742924
ROO_I$3L_RaGOO$2979921$2980420	FBgn0035388	46a71b64-953c-44dc-be02-ba0585e0a10e	289	3L_RaGOO	2978737	2982486
DNAREP1_DM$3R_RaGOO$3344216$3344533	FBgn0263977	e8efe056-9b42-4096-af08-6a2b1739cd9f	180	3R_RaGOO	3334058	3344399
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	8c677d4d-6188-45fc-bdc0-bd5859f009f4	153	X_RaGOO	12609237	12610736
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	8ab66605-3bde-4e1e-bf94-43069983ac2b	158	X_RaGOO	12609260	12610744
G5A_DM$X_RaGOO$5630182$5630383	FBgn0014340	511ad604-c09d-46da-bd68-4fdf79ad94f3	18	X_RaGOO	5630365	5633332
DMCR1A$2L_RaGOO$22244771$22248301	FBgn0058439	6abda7ae-85b6-46db-a30d-080788c5d45e	625	2L_RaGOO	22246463	22247195
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	626191a0-374b-4f1a-ba48-ccb214a76e51	307	3R_RaGOO	14014551	14022554
PROTOP$3L_RaGOO$26068646$26074787	FBgn0024804	177f0c96-a55e-40d7-8094-d75d4f55dc48	325	3L_RaGOO	26059634	26217782
ZAM_I$3L_RaGOO$26153350$26160865	FBgn0024804	177f0c96-a55e-40d7-8094-d75d4f55dc48	129	3L_RaGOO	26059634	26217782
DMRPR$X_RaGOO$12610091$12610253	FBgn0052642	5c9ea9c7-5896-4481-8ec7-8fe8a93f6661	58	X_RaGOO	12609237	12610741
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	59a1f63b-e21c-4f4c-96e0-2d9b3cf910fa	985	2R_RaGOO	14211130	14221845
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	4624dc0d-26cd-43c0-9284-9d5de890cf32	186	2R_RaGOO	4739986	4742917
ROO_I$X_RaGOO$4684190$4696799	FBgn0029733	7f18d413-cc75-4931-8fe2-6bb947c12367	1762	X_RaGOO	4692635	4694495
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	bb7ce4c9-1bef-471e-86bf-2168d8a18224	984	2R_RaGOO	14211239	14221845
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	36fba129-7cf3-4fb7-9af6-7c64845d3647	291	X_RaGOO	11252145	11258306
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	f84da215-73dc-48f2-a507-3e7de1cf455d	46	3L_RaGOO	9326913	9329011
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	8df7df4d-f1ea-41a3-ad7e-ea4c5faa75f2	346	3L_RaGOO	9326606	9329018
S2_DM$2L_RaGOO$4991174$4991386	FBgn0010607	253b8a4c-f5f4-4c29-9180-c3971ac99b15	20	2L_RaGOO	4989204	4991195
DNAREP1_DM$2R_RaGOO$4741135$4742020	FBgn0039970	69c6797e-eb8e-4e66-89c3-4a8816fd482f	186	2R_RaGOO	4739986	4742924
TART_B1$2L_RaGOO$11931931$11932156	FBgn0042125	275c3192-8232-486b-9e71-a6e506e0da0b	203	2L_RaGOO	11931707	11933138
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	aecbc104-6fd3-485f-9c98-79199d921a75	983	2R_RaGOO	14211154	14221844
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	5943bfd4-ecb4-4bbd-8d24-0cef4183b860	989	2R_RaGOO	14211166	14221845
DMTOM1_LTR$X_RaGOO$11258002$11258389	FBgn0030318	9c1c2c54-13d6-425b-bac2-6cb9f6166d4e	294	X_RaGOO	11252146	11258313
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	de1a0126-7860-4cf5-8a38-d5b8ffe562b5	977	2R_RaGOO	14211137	14221845
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	005f13c5-8172-47b9-9b06-2008230222c9	966	2R_RaGOO	14211138	14221845
DNAREP1_DM$3L_RaGOO$9326561$9326959	FBgn0035993	c6843c85-396c-4025-b7a4-bf70d94136e4	39	3L_RaGOO	9326917	9328971
DNAREP1_DM$X_RaGOO$3933898$3934298	FBgn0026083	47ecc987-587c-4e62-b510-94e041cadbae	17	X_RaGOO	3919473	3934004
ROO_I$3R_RaGOO$14005164$14015074	FBgn0038256	91f6f9b6-5bc7-4cef-9947-175d7fa74258	1104	3R_RaGOO	14006515	14009053
ROO_I$2R_RaGOO$14213942$14227652	FBgn0034021	48bf254d-9a29-4417-ac0d-3fa78229f7cc	961	2R_RaGOO	14211138	14221843
ROO_I$3R_RaGOO$14005164$14015074	FBgn0011217	6052c424-eba2-4479-8d8b-78f9eb08a673	555	3R_RaGOO	14014488	14022232
